id_produto,tombo,numero_tombo,codigo_de_barras,autor,titulo,procedencia,estoque,local_estoque,id_editora,colecao,edicao,volume,ano,id_tipo_produto,defeito,bloquear,aquisicao_c,aquisicao_d,aquisicao_t,id_usuario,ult_alteracao,obs,data_cadastro
1883,2022-04-04 00:00:00+00:00,22.361              ,             ,"MACHADO DE ASSIS, Joaquim Maria                                                                                         ",7 CONTOS DE MACHADO DE ASSIS                                                                                            ,SME                                                                                                                     ,0,                              ,1239,-                                                                                                                       ,1ª                  ,-                   ,2017,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Livros em movimento - Contos brasileiros,2024-10-25 00:00:00+00:00
1884,2022-04-04 00:00:00+00:00,22.362              ,             ,"AGUIAR, Cristhiano                                                                                                      ","NA OUTRA MARGEM, O LEVIATÃ                                                                                              ",SME                                                                                                                     ,0,                              ,1192,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Livros em movimento - Literatura brasileira,2024-10-25 00:00:00+00:00
1885,2022-04-04 00:00:00+00:00,22.363              ,             ,"HALFON, Eduardo                                                                                                         ",LUTO                                                                                                                    ,SME                                                                                                                     ,0,                              ,1262,!NOSOSTROS!                                                                                                             ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Livros em movimento - Literatura guatemalteca,2024-10-25 00:00:00+00:00
1886,2022-04-04 00:00:00+00:00,22.364              ,             ,"TOLSTÓI, Lev                                                                                                            ",MORTE DE IVAN ILITCH                                                                                                    ,SME                                                                                                                     ,0,                              ,969,LESTE                                                                                                                   ,2ª                  ,-                   ,2020,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Livros em movimento - Literatura russa,2024-10-25 00:00:00+00:00
1887,2022-04-04 00:00:00+00:00,22.365              ,             ,"MADEIRA, Carla                                                                                                          ",VÉSPERA                                                                                                                 ,SME                                                                                                                     ,0,                              ,1378,-                                                                                                                       ,4ª                  ,-                   ,2022,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Livros em movimento - Literatura brasileira,2024-10-25 00:00:00+00:00
1888,2022-04-04 00:00:00+00:00,22.366              ,             ,"TEZZA, Cristóvão                                                                                                        ","TENSÃO SUPERFICIAL DO TEMPO, A                                                                                          ",SME                                                                                                                     ,0,                              ,1453,-                                                                                                                       ,1ª                  ,-                   ,2020,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Livros em movimento - Literatura brasileira,2024-10-25 00:00:00+00:00
1889,2022-04-04 00:00:00+00:00,22.367              ,             ,"CARRASCOZA, João Anzanello                                                                                              ",AOS 7 E AOS 40                                                                                                          ,ênio                                                                                                                    ,0,                              ,802,-                                                                                                                       ,1ª                  ,-                   ,2016,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Livros em movimento - Literatura brasileira,2024-10-25 00:00:00+00:00
1890,2022-04-04 00:00:00+00:00,22.368              ,             ,"JESUS, Carolina Maria de                                                                                                ",CASA DE ALVENARIA VOLUME 2: SANTANA                                                                                     ,SME                                                                                                                     ,0,                              ,914,CADERNOS DE CAROLINA                                                                                                    ,1ª                  ,1                   ,2021,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Livros em movimento - Literatura brasileira,2024-10-25 00:00:00+00:00
1891,2022-04-04 00:00:00+00:00,22.369              ,             ,"JESUS, Carolina Maria de                                                                                                ",CASA DE ALVENARIA VOLUME 1: OSASCO                                                                                      ,SME                                                                                                                     ,0,                              ,914,CADERNOS DE CAROLINA                                                                                                    ,1ª                  ,2                   ,2021,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Livros em movimento - Literatura brasileira,2024-10-25 00:00:00+00:00
1892,2022-04-04 00:00:00+00:00,22.370              ,             ,"TOKARCZUK, Olga e CONCEJO, Joanna                                                                                       ","ALMA PERDIDA, A                                                                                                         ",SME                                                                                                                     ,0,                              ,1453,-                                                                                                                       ,1ª                  ,-                   ,2020,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,"Leia, professora! Leia, professor! - Literatura infantil polonesa",2024-10-25 00:00:00+00:00
1893,2022-04-04 00:00:00+00:00,22.371              ,             ,"BRADBURY, Ray                                                                                                           ",FAHRENHEIT 451                                                                                                          ,SME                                                                                                                     ,0,                              ,849,-                                                                                                                       ,4ª                  ,-                   ,2020,0,False,False,False,False,False,0,2024-10-25 00:00:00+00:00,"Leia, professora! Leia, professor! - Literatura norte-americana",2024-10-25 00:00:00+00:00
1894,2022-04-04 00:00:00+00:00,22.372              ,             ,"BEI, Aline                                                                                                              ",PEQUENA COREOGRAFIA DO ADEUS                                                                                            ,SME                                                                                                                     ,0,                              ,914,-                                                                                                                       ,1ª                  ,-                   ,2021,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,"Leia, professora! Leia, professor! - Literatura brasileira",2024-10-25 00:00:00+00:00
1895,2022-04-04 00:00:00+00:00,22.373              ,             ,"EVARISTO, Conceição                                                                                                     ",PONCIÁ VIVÊNCIO                                                                                                         ,SME                                                                                                                     ,0,                              ,1303,-                                                                                                                       ,3ª                  ,-                   ,2017,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,"Leia, professora! Leia, professor! - Literatura brasileira",2024-10-25 00:00:00+00:00
1896,2022-04-04 00:00:00+00:00,22.374              ,             ,"LISPECTOR, Clarice                                                                                                      ","SOPRO DE VIDA, UM                                                                                                       ",SME                                                                                                                     ,0,                              ,1387,-                                                                                                                       ,1ª                  ,-                   ,2020,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,"Leia, professora! Leia, professor! - Literatura brasileira",2024-10-25 00:00:00+00:00
1897,2022-04-04 00:00:00+00:00,22.375              ,             ,"GARDEL, Stênio                                                                                                          ","PALAVRA QUE RESTA, A                                                                                                    ",SME                                                                                                                     ,0,                              ,914,-                                                                                                                       ,1ª                  ,-                   ,2021,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,"Leia, professora! Leia, professor! - Literatura brasileira",2024-10-25 00:00:00+00:00
1898,2022-04-05 00:00:00+00:00,22.376              ,             ,"WOOLF, Virginia                                                                                                         ",MRS. DALLOWAY                                                                                                           ,SME                                                                                                                     ,0,                              ,828,-                                                                                                                       ,2ª                  ,-                   ,2022,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,"Leia, professora! Leia, professor! - Literatura inglesa",2024-10-25 00:00:00+00:00
1899,2022-04-05 00:00:00+00:00,22.377              ,             ,"VIEIRA JÚNIOR, Itamar                                                                                                   ",DORAMAR OU A ODISSIA                                                                                                    ,SME                                                                                                                     ,0,                              ,1453,-                                                                                                                       ,1ª                  ,-                   ,2021,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,"Leia, professora! Leia, professor! - Contos brasileiros",2024-10-25 00:00:00+00:00
1900,2022-04-05 00:00:00+00:00,22.378              ,             ,"CARRARA, Mariana Salomão                                                                                                ",É SEMPRE A HORA DA NOSSA MORTE AMÉM                                                                                     ,SME                                                                                                                     ,0,                              ,1291,-                                                                                                                       ,1ª                  ,-                   ,2021,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,"Leia, professora! Leia, professor! - Literatura brasileira",2024-10-25 00:00:00+00:00
1901,2022-04-05 00:00:00+00:00,22.379              ,             ,"MÃE, Valter Hugo                                                                                                        ","MÁQUINA DE FAZER ESPANHÓIS, A                                                                                           ",SME                                                                                                                     ,0,                              ,849,-                                                                                                                       ,2ª                  ,-                   ,2016,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,"Leia, professora! Leia, professor! - Literatura portuguesa",2024-10-25 00:00:00+00:00
1902,2022-04-05 00:00:00+00:00,22.380              ,             ,"SILVEIRA, Maria José                                                                                                    ",MARIA ALTAMIRA                                                                                                          ,SME                                                                                                                     ,0,                              ,1130,-                                                                                                                       ,1ª                  ,-                   ,2020,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,"Leia, professora! Leia, professor! - Literatura brasileira",2024-10-25 00:00:00+00:00
1903,2022-04-05 00:00:00+00:00,22.381              ,             ,"CHIZIANE, Paulina                                                                                                       ","ALEGRE CANTO DA PERDIZ, O                                                                                               ",SME                                                                                                                     ,0,                              ,952,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,"Leia, professora! Leia, professor! - Literatura moçambicana",2024-10-25 00:00:00+00:00
1904,2022-04-07 00:00:00+00:00,22.382              ,             ,"SERRES, Alain                                                                                                           ",MANDELA: O AFRICANO DE TODAS AS CORES                                                                                   ,PNLD                                                                                                                    ,0,                              ,1496,-                                                                                                                       ,2ª                  ,-                   ,2014,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infantojuvenil - Biografia,2024-10-25 00:00:00+00:00
1905,2022-04-07 00:00:00+00:00,22.383              ,             ,"MEDEIROS, João Alegria Rodrigo                                                                                          ",LIVRO DAS INVENÇÕES                                                                                                     ,PNLD                                                                                                                    ,0,                              ,1446,-                                                                                                                       ,3ª                  ,-                   ,2020,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infantojuvenil - Aventura,2024-10-25 00:00:00+00:00
1906,2022-04-07 00:00:00+00:00,22.384              ,             ,"ALMEIDA, Luana Chnaiderman                                                                                              ",FUGA                                                                                                                    ,PNLD                                                                                                                    ,0,                              ,861,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infantojuvenil - Aventura,2024-10-25 00:00:00+00:00
1907,2022-04-07 00:00:00+00:00,22.385              ,             ,ONDJAKI                                                                                                                 ,"VIVOS, O MORTO E O PEIXE-FRITO, O                                                                                       ",PNLD                                                                                                                    ,0,                              ,1303,-                                                                                                                       ,2ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infantojuvenil angolana - Teatro,2024-10-25 00:00:00+00:00
1908,2022-04-19 00:00:00+00:00,22.386              ,             ,"LAYE, Camara.                                                                                                           ","MENINO NEGRO, O                                                                                                         ",PNLD                                                                                                                    ,0,                              ,910,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura africana - Guiné,2024-10-25 00:00:00+00:00
1909,2022-04-19 00:00:00+00:00,22.387              ,             ,"ANDRADE, Carlos Drummond                                                                                                ","PODER ULTRAJOVEM, O                                                                                                     ",PNLD                                                                                                                    ,0,                              ,910,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,CRONICAS BRASILEIRAS,2024-10-25 00:00:00+00:00
1910,2022-04-19 00:00:00+00:00,22.388              ,             ,"JAF, Ivan                                                                                                               ","ANARQUISTA NO SOTÃO, O                                                                                                  ",PNLD                                                                                                                    ,0,                              ,1148,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,FÁBULAS,2024-10-25 00:00:00+00:00
1911,2022-04-19 00:00:00+00:00,22.389              ,             ,"BUSSATO, Cléo                                                                                                           ","FOFA DO TERCEIRO ANDAR, A                                                                                               ",PNLD                                                                                                                    ,0,                              ,872,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,FÁBULAS,2024-10-25 00:00:00+00:00
1912,2022-04-19 00:00:00+00:00,22.390              ,             ,"CECCON, Marcos Aurélio                                                                                                  ","CONTADOR DE ESTRELAS, O                                                                                                 ",PNLD                                                                                                                    ,0,                              ,1445,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infanto juvenil - Aventura,2024-10-25 00:00:00+00:00
1913,2022-04-19 00:00:00+00:00,22.391              ,             ,"SQUARISI, Dad ; GOULART, Linda                                                                                          ",GRANDES AMORES DA MITOLOGIA GREGA                                                                                       ,PNLD                                                                                                                    ,0,                              ,1024,-                                                                                                                       ,1ª                  ,-                   ,2017,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Conto infanto juvenil -   Mitologia,2024-10-25 00:00:00+00:00
1914,2022-04-19 00:00:00+00:00,22.392              ,             ,"GOMES, Helena; SOUZA, Geni                                                                                              ","PRINCESAS, BRUXAS E UMA SARDINHA NA BRASA                                                                               ",PNLD                                                                                                                    ,0,                              ,1072,-                                                                                                                       ,1ª                  ,-                   ,2021,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Contos Tradicionais - Mulheres,2024-10-25 00:00:00+00:00
1915,2022-04-19 00:00:00+00:00,22.393              ,             ,"ANDRADE, Tiago de Melo                                                                                                  ","GATO XADREZ RITA PANCADA NA CHINA, O                                                                                    ",PNLD                                                                                                                    ,0,                              ,960,-                                                                                                                       ,2ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infanto juvenil - Ficção,2024-10-25 00:00:00+00:00
1916,2022-04-19 00:00:00+00:00,22.394              ,             ,"ORTHOF, Sylvia                                                                                                          ",POESIA D´AGUA                                                                                                           ,PNLD                                                                                                                    ,0,                              ,1055,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,POESIA,2024-10-25 00:00:00+00:00
1917,2022-04-19 00:00:00+00:00,22.395              ,             ,"RUBIÃO, Murilo                                                                                                          ",BÁRBARA                                                                                                                 ,PNLD                                                                                                                    ,0,                              ,1349,-                                                                                                                       ,1ª                  ,-                   ,2016,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,CONTO,2024-10-25 00:00:00+00:00
1918,2022-04-19 00:00:00+00:00,22.396              ,             ,"ARSENAULT, Isabelle; FANNY Britt                                                                                        ",JANE E A RAPOSA E EU                                                                                                    ,PNLD                                                                                                                    ,0,                              ,1218,-                                                                                                                       ,1ª                  ,-                   ,2016,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,HQ,2024-10-25 00:00:00+00:00
1919,2022-04-19 00:00:00+00:00,22.397              ,             ,"QUEIRÓS, Bartolomeu Campos                                                                                              ",ANTES E DEPOIS                                                                                                          ,PNLD                                                                                                                    ,0,                              ,854,-                                                                                                                       ,1ª                  ,-                   ,2015,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infanto juvenil,2024-10-25 00:00:00+00:00
1920,2022-04-19 00:00:00+00:00,22.398              ,             ,"NICOLELIS, Giselda Laporta                                                                                              ",MACAPARANA                                                                                                              ,PNLD                                                                                                                    ,0,                              ,1422,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infanto juvenil Indígena,2024-10-25 00:00:00+00:00
1921,2022-04-19 00:00:00+00:00,22.399              ,             ,"BRAGA, Ruben                                                                                                            ",COISAS SIMPLES DO COTIDIANO                                                                                             ,PNLD                                                                                                                    ,0,                              ,1177,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Crônica brasileira,2024-10-25 00:00:00+00:00
1922,2022-04-19 00:00:00+00:00,22.400              ,             ,"MELO, Ana Cristina                                                                                                      ",CAIXA DE DESEJOS                                                                                                        ,PNLD                                                                                                                    ,0,                              ,1454,-                                                                                                                       ,2ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infanto juvenil,2024-10-25 00:00:00+00:00
1923,2022-04-19 00:00:00+00:00,22.401              ,             ,"TUTIKIAN, Jane                                                                                                          ",DANI DAS NUVENS                                                                                                         ,PNLD                                                                                                                    ,0,                              ,1333,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infanto juvenil - Novela sobre TDA,2024-10-25 00:00:00+00:00
1924,2022-04-19 00:00:00+00:00,22.402              ,             ,"SVED, Rob                                                                                                               ",POCAHONTAS                                                                                                              ,PNLD                                                                                                                    ,0,                              ,966,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infanto juvenil Indígena,2024-10-25 00:00:00+00:00
1925,2022-04-19 00:00:00+00:00,22.403              ,             ,"CÁRDENAS, Teresa                                                                                                        ",CARTAS PARA MINHA MÊS                                                                                                   ,PNLD                                                                                                                    ,0,                              ,1242,-                                                                                                                       ,2ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura cubana,2024-10-25 00:00:00+00:00
1926,2022-04-20 00:00:00+00:00,22.404              ,             ,"MARIA, Selma                                                                                                            ",BRINQUEDOS MÍUDOS E GRAUDOS NASCIDOS DA BARRIGA DA LÍNGUA PORTUGUESA                                                    ,PNLD                                                                                                                    ,0,                              ,1038,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura Infantil,2024-10-25 00:00:00+00:00
1927,2022-04-20 00:00:00+00:00,22.405              ,             ,"AZEVEDO, Assunção Bel                                                                                                   ",QUEM CONTA UM PONTO AUMENTA UM PONTO                                                                                    ,PNLD                                                                                                                    ,0,                              ,1104,-                                                                                                                       ,2ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Conto,2024-10-25 00:00:00+00:00
1928,2022-04-20 00:00:00+00:00,22.406              ,             ,ZIRALDO                                                                                                                 ,AS AVENTURAS DA PROFESSORA MALUQUINHA EM QUADRINHOS                                                                     ,PNLD                                                                                                                    ,0,                              ,1096,-                                                                                                                       ,1ª                  ,                    ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Ziraldo,2024-10-25 00:00:00+00:00
1929,2022-04-20 00:00:00+00:00,22.407              ,             ,"BANDEIRA, PEDRO                                                                                                         ","DROGA DO AMOR, A                                                                                                        ",PNLD                                                                                                                    ,0,                              ,1250,-                                                                                                                       ,4ª                  ,-                   ,2014,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Pedro Bandeira,2024-10-25 00:00:00+00:00
1930,2022-04-20 00:00:00+00:00,22.408              ,             ,"VENEZA, Maurício                                                                                                        ",ENTRE MAGOS E CAVALEIROS                                                                                                ,PNLD                                                                                                                    ,0,                              ,1484,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Magias e Criaturas,2024-10-25 00:00:00+00:00
1931,2022-04-20 00:00:00+00:00,22.409              ,             ,"DOMINGOS, Reinaldo; SANTOS, José                                                                                        ",MENINO DO DINHEIRO EM CORDEL                                                                                            ,PNLD                                                                                                                    ,0,                              ,951,-                                                                                                                       ,2 ª                 ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Cordel,2024-10-25 00:00:00+00:00
1932,2022-04-20 00:00:00+00:00,22.410              ,             ,"ALVES, Januária Cristina                                                                                                ","UIRAPURU E OUTROS ANIMAIS INCRÍVEIS DO FOLCLORE BRASILEIRO, O                                                           ",PNLD                                                                                                                    ,0,                              ,861,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura Infantil - Folclore,2024-10-25 00:00:00+00:00
1933,2022-04-20 00:00:00+00:00,22.411              ,             ,"AGOSTINHO, Cristina; COELHO Ronaldo Simões                                                                              ",RAPUNZEL E O QUIBUNGO                                                                                                   ,PNLD                                                                                                                    ,0,                              ,1223,-                                                                                                                       ,1ª                  ,-                   ,2012,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura Infantil - Conto afro,2024-10-25 00:00:00+00:00
1934,2022-04-20 00:00:00+00:00,22.412              ,             ,"KASTELIC, Pedro                                                                                                         ",VICENTE SEM DENTE                                                                                                       ,PNLD                                                                                                                    ,0,                              ,942,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Poesia infantil,2024-10-25 00:00:00+00:00
1935,2022-04-25 00:00:00+00:00,22.413              ,             ,"CARVALHO, Tonio                                                                                                         ",AVÓ DOS DINOSSAUROS                                                                                                     ,PNLD                                                                                                                    ,0,                              ,1125,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infantojuvenil - Conto,2024-10-25 00:00:00+00:00
1936,2022-04-25 00:00:00+00:00,22.414              ,             ,"MURRAY, Roseana                                                                                                         ",BRINQUEDOS E BRINCADEIRAS                                                                                               ,PNLD                                                                                                                    ,0,                              ,1065,-                                                                                                                       ,2ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Poesia infantil,2024-10-25 00:00:00+00:00
1937,2022-04-25 00:00:00+00:00,22.415              ,             ,"RIBEIRO, Nye                                                                                                            ",LOROTAS E FOFOCAS                                                                                                       ,PNLD                                                                                                                    ,0,                              ,1391,-                                                                                                                       ,2ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Poesia infantil,2024-10-25 00:00:00+00:00
1938,2022-04-25 00:00:00+00:00,22.416              ,             ,"PAIXÃO, Fernando                                                                                                        ",POESIA A GENTE INVENTA                                                                                                  ,PNLD                                                                                                                    ,0,                              ,896,-                                                                                                                       ,1ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Poesia infantil,2024-10-25 00:00:00+00:00
1939,2022-04-25 00:00:00+00:00,22.417              ,             ,"PRATA, Antonio                                                                                                          ",FELIZES QUASE SEMPRE                                                                                                    ,PNLD                                                                                                                    ,0,                              ,969,-                                                                                                                       ,3ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infantil - Reconto de contos de fadas,2024-10-25 00:00:00+00:00
1940,2022-04-25 00:00:00+00:00,22.418              ,             ,MANUEL FILHO                                                                                                            ,MARIA MUDANÇA                                                                                                           ,PNLD                                                                                                                    ,0,                              ,984,-                                                                                                                       ,2ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infantil - Mudança,2024-10-25 00:00:00+00:00
1941,2022-04-25 00:00:00+00:00,22.419              ,             ,"HOFFMANN, Ângela                                                                                                        ",YVI PORÃ PORAU E O RIO DE MEL                                                                                           ,PNLD                                                                                                                    ,0,                              ,1229,-                                                                                                                       ,2ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura infantojuvenil - Indígena,2024-10-25 00:00:00+00:00
1942,2022-04-25 00:00:00+00:00,22.420              ,             ,"HOESTLANDT, Jo                                                                                                          ",BOM MESMO É CORRER!                                                                                                     ,PNLD                                                                                                                    ,0,                              ,947,-                                                                                                                       ,2ª                  ,-                   ,2018,0,False,False,False,False,True,0,2024-10-25 00:00:00+00:00,Literatura juvenil - Novela francesa,2024-10-25 00:00:00+00:00
